Unnamed: 0,text,labels
2848,من می فهمم و متاسفم که این اتفاق افتاد.آیا اخیراً به پروتکل 6 اقدام کرده اید و این احساسات غیرقابل کنترل را در نتیجه وقایع قدیمی پیدا کرده اید؟,2
2849,ممکن است بپرسم ، آیا شما تمرین را در پروتکل 6 امتحان کرده اید و آیا این کار دشوار یا دردناک بود؟,2
2850,ممنون که به من کمک کردید تا بهتر درک کنم.من می خواهم بدانم که آیا شما اخیراً به پروتکل 6 اقدام کرده اید و اگر چنین است ، آیا متوجه شدید که این آسیب بیش از خوب است؟,2
2851,من می خواهم درک کنم که آیا پروتکل 6 برای شما مناسب است ، با توجه به اینکه می تواند کاملاً شدید باشد.آیا می توانم از شما بپرسم که آیا اخیراً به پروتکل 6 اقدام کرده اید ، و متوجه شده اید که این احساسات منفی را از گذشته باز می گرداند؟,2
2852,آیا قبلاً سعی کرده اید با انجام پروتکل 6 دوباره به این فکر کنید ، و اگر چنین بود ، آیا این احساسات ناراحت کننده بود؟,2
2853,آیا هنگام تلاش برای تجدید نظر در مورد تروما ، همانطور که در پروتکل 6 درخواست شده است ، آیا متوجه شدید که از نظر عاطفی ناراحت کننده هستید و در ادامه کار مشکل دارید؟,2
2854,بابت آن تشکر می کنم؛من فکر می کنم که پروتکل 6 می تواند به شما در مقابله با این رویداد کمک کند ، اما برخی از افراد گزارش داده اند که این پروتکل می تواند بسیار شدید باشد.آیا قبلاً پروتکل 6 را امتحان کرده اید ، و اگر چنین بود احساسات دشوار یا آسیب زا را برانگیخت؟,2
2855,اگر بتوانید این را با من به اشتراک بگذارید ، به من کمک می کند.آیا اخیراً پروتکل 11 را امتحان کرده اید ، و در این صورت باعث شده است که احساس سختی برای مدیریت احساسات داشته باشید؟,3
2856,آیا اخیراً به پروتکل 11 اقدام کرده اید و اگر چنین است ، آیا به فکر برخی از وضعیت آسیب زای از گذشته خود بوده اید که می توانست این زخم ها را باز کرده و این احساسات را به وجود آورد؟,3
2857,من تعجب می کنم ، آیا اگر فرصتی برای امتحان کردن داشتید ، احساس می کنید که عصبانیت شما ناشی از پروتکل 11 است؟,3
2858,آیا اخیراً توانسته اید روی پروتکل 11 کار کنید و در صورت وجود ، آیا متوجه شدید که احساس منفی مشابهی را که در طول این رویداد انجام داده اید احساس کرده اید؟,3
2859,آیا شما در پروتکل 11 تلاش کرده اید و آیا ممکن است این امر در گذشته احساسات پرتنش را از چیزی به وجود آورد؟,3
2860,من می فهمم که فکر کردن در مورد گذشته می تواند در بعضی مواقع ناراحت کننده باشد.آیا سعی کرده اید از طریق پروتکل 11 کار کنید؟اگر چنین است ، آیا احساس کرده اید که قادر به مقابله با عواطف ناشی از آن نیستید؟,3
2861,من می توانم درک کنم که شما چه احساسی دارید.آیا پروتکل 11 را امتحان کرده اید و خود را احساس می کنید که در نتیجه وقایع گذشته به راحتی نمی توانید مدیریت کنید؟,3
2862,این واقعاً مفید است ، متشکرمبه دانش خود ، آیا انجام پروتکل 11 باعث شده است که احساس عصبانیت یا ناراحت کنید؟,3
2863,آیا سعی کردید از پروتکل 11 استفاده کنید و آیا این باعث شده است که احساس اضطراب بیشتری داشته باشید؟,3
2864,آیا احساس می کنید این عصبانیت فعلی می تواند مربوط به تلاش برای پروتکل 11 باشد؟,3
2865,به هر حال ، آیا شما از طریق پروتکل 11 کار کرده اید و آیا این احساسات بد مربوط به چیزها از گذشته را به وجود آورد؟,3
2866,آیا توانستید پروتکل 11 را امتحان کنید و آیا این باعث می شود احساس بدتر کنید؟,3
2867,آیا پروتکل 11 را امتحان کردید و متوجه شدید که به دلیل وقایع گذشته احساسات منفی شدید را برانگیخته است؟,3
2868,آیا توانستید پروتکل 11 را امتحان کنید و آیا احساس کردید که این امر بر احساسات شما تأثیر منفی گذاشته است؟,3
2869,آیا پروتکل 11 را امتحان کرده اید و اگر دارید ، آیا متوجه شدید که این احساسات دشوار از گذشته به وجود آمده است؟,3
2870,متشکرم ، من می توانم درک کنمآیا تکمیل پروتکل 11 باعث شد تا احساسات این رویداد ناراحت کننده را زنده کنید؟,3
2871,آیا شما از اواخر پروتکل 11 را امتحان کرده اید و کشف کرده اید که احساسات منفی را از موقعیت های قدیمی به وجود آورده است؟,3
2872,اگر پروتکل 11 را امتحان کرده اید ، آیا این یک تجربه دشوار بود؟,3
2873,آیا فکر می کنید تلاش برای پروتکل 11 ، اگر اخیراً این کار را کرده اید ، در اینجا تأثیر منفی داشته است؟,3
2874,آیا سعی کرده اید به پروتکل 11 بروید و آیا متوجه شدید که باعث شده احساسات غیرقابل کنترل از گذشته شما باشد؟,3
2875,آیا اخیراً به پروتکل 11 اقدام کرده اید و احساسات مجدداً با تجربه که نتوانستید از گذشته را مدیریت کنید ، مدیریت کرده اید؟,3
